# Force and moment coefficients
# dragDir               : (1.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00)
# sideDir               : (0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00)
# liftDir               : (0.0000000000000000e+00 1.0000000000000000e+00 0.0000000000000000e+00)
# rollAxis              : (1.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00)
# pitchAxis             : (0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00)
# yawAxis               : (0.0000000000000000e+00 1.0000000000000000e+00 0.0000000000000000e+00)
# magUInf               : 2.3659999999999999e+02
# lRef                  : 1.0330000000000000e-01
# Aref                  : 6.7799999999999996e-03
# CofR                  : (3.5000000000000003e-02 0.0000000000000000e+00 0.0000000000000000e+00)
#
# Time                  	Cd                      	Cd(f)                   	Cd(r)                   	Cl                      	Cl(f)                   	Cl(r)                   	CmPitch                 	CmRoll                  	CmYaw                   	Cs                      	Cs(f)                   	Cs(r)                   
298                     	2.0730273520760449e-02	1.3090542088870689e-02	7.6397314318897612e-03	-5.8458990581487433e-04	-5.8636264925451549e-04	1.7727434396410757e-06	-2.9406769634707827e-04	2.7254053284904638e-03	-1.4385485349991126e-02	1.7811626891982923e-01	7.4672649109923495e-02	1.0344361980990574e-01
299                     	2.0724881966467285e-02	1.3088019962463150e-02	7.6368620040041368e-03	-5.8520902931602026e-04	-5.8632822618358315e-04	1.1191968675628745e-06	-2.9372371152557302e-04	2.7255789792295058e-03	-1.4388056937560076e-02	1.7811725848594981e-01	7.4670572305414823e-02	1.0344668618053499e-01
300                     	2.0727368211790706e-02	1.3089451625434474e-02	7.6379165863562307e-03	-5.8590444645449159e-04	-5.8646393482655976e-04	5.5948837206814725e-07	-2.9351171159931397e-04	2.7257675195391223e-03	-1.4388806787770473e-02	1.7811815188580837e-01	7.4670269155133709e-02	1.0344788273067465e-01
301                     	2.0720014939907317e-02	1.3086004682615152e-02	7.6340102572921651e-03	-5.8669047770326796e-04	-5.8643673642937340e-04	-2.5374127389460137e-07	-2.9309149757773942e-04	2.7259972126614930e-03	-1.4392091310714927e-02	1.7811962845807089e-01	7.4667722918320523e-02	1.0345190553975037e-01
302                     	2.0723126361671822e-02	1.3087787484934396e-02	7.6353388767374259e-03	-5.8753469200315488e-04	-5.8660910705648020e-04	-9.2558494667461632e-07	-2.9284176105490281e-04	2.7262243040984857e-03	-1.4392603315878390e-02	1.7812038763169052e-01	7.4667590499966865e-02	1.0345279713172366e-01
303                     	2.0717460800258033e-02	1.3085202483887148e-02	7.6322583163708846e-03	-5.8843787500299110e-04	-5.8663731091749367e-04	-1.8005640854973094e-06	-2.9241837341599823e-04	2.7264720837581321e-03	-1.4395214860037555e-02	1.7812142880804149e-01	7.4665499543983188e-02	1.0345592926405831e-01
304                     	2.0720120896776106e-02	1.3086774652465721e-02	7.6333462443103888e-03	-5.8937671433253384e-04	-5.8684217211936321e-04	-2.5345422131706430e-06	-2.9215381495309629e-04	2.7267142040776657e-03	-1.4395894806453592e-02	1.7812230399073245e-01	7.4665257188912634e-02	1.0345704680181980e-01
305                     	2.0712750806489176e-02	1.3083360640022102e-02	7.6293901664670725e-03	-5.9037994515695274e-04	-5.8687547770001902e-04	-3.5044674569337291e-06	-2.9168550512154265e-04	2.7269852367775146e-03	-1.4399144856185743e-02	1.7812378931384956e-01	7.4662749800739031e-02	1.0346103951311052e-01
306                     	2.0715857913760870e-02	1.3085165702636750e-02	7.6306922111241213e-03	-5.9140052870985591e-04	-5.8711404940915148e-04	-4.2864793007043971e-06	-2.9141378505422358e-04	2.7272367457563135e-03	-1.4399633354280322e-02	1.7812455103266087e-01	7.4662642162050111e-02	1.0346190887061077e-01
307                     	2.0710315409821118e-02	1.3082679696456760e-02	7.6276357133643578e-03	-5.9249967859956534e-04	-5.8720054542805370e-04	-5.2991331715116375e-06	-2.9095070612827098e-04	2.7275219915462016e-03	-1.4402163515123710e-02	1.7812557275885765e-01	7.4660622864305110e-02	1.0346494989455254e-01
308                     	2.0712950693956601e-02	1.3084281093223158e-02	7.6286696007334424e-03	-5.9362697068979665e-04	-5.8746319269093795e-04	-6.1637779988586705e-06	-2.9064970734603968e-04	2.7278057462448578e-03	-1.4402801347077420e-02	1.7812644890613480e-01	7.4660423105989970e-02	1.0346602580014483e-01
309                     	2.0705668716309626e-02	1.3080951398083164e-02	7.6247173182264639e-03	-5.9479575506762080e-04	-5.8755816519181223e-04	-7.2375898758085842e-06	-2.9016028765800178e-04	2.7281170399283496e-03	-1.4405981129160722e-02	1.7812791732995142e-01	7.4657977535814990e-02	1.0346993979413643e-01
310                     	2.0708827231716305e-02	1.3082833000582649e-02	7.6259942311336561e-03	-5.9599554797500228e-04	-5.8785490673879729e-04	-8.1406412362051121e-06	-2.8985713275129604e-04	2.7284193847244963e-03	-1.4406407952088833e-02	1.7812866994866924e-01	7.4657927022245801e-02	1.0347074292642346e-01
311                     	2.0703283006970614e-02	1.3080388145178654e-02	7.6228948617919623e-03	-5.9724487322570933e-04	-5.8800091707988337e-04	-9.2439561458260134e-06	-2.8937848046702865e-04	2.7287466416933454e-03	-1.4408919509408922e-02	1.7812970222619234e-01	7.4655931603687262e-02	1.0347377062250510e-01
312                     	2.0706004575205599e-02	1.3082065939119415e-02	7.6239386360861848e-03	-5.9849792639638205e-04	-5.8830954070661216e-04	-1.0188385689769935e-05	-2.8906057750842113e-04	2.7290636515166157e-03	-1.4409468783067540e-02	1.7813056040222150e-01	7.4655811418043214e-02	1.0347474898417829e-01
313                     	2.0698754968561699e-02	1.3078770098437756e-02	7.6199848701239432e-03	-5.9975272975726140e-04	-5.8845453123749884e-04	-1.1298198519762626e-05	-2.8857816635886803e-04	2.7293926141569069e-03	-1.4412617589872515e-02	1.7813203674976386e-01	7.4653400785009413e-02	1.0347863596475446e-01
314                     	2.0701957969485547e-02	1.3080679044218778e-02	7.6212789252667716e-03	-6.0100639120424788e-04	-5.8878420125945405e-04	-1.2222189944793786e-05	-2.8828100565733017e-04	2.7297000594760034e-03	-1.4412986481322360e-02	1.7813278097859936e-01	7.4653404007977320e-02	1.0347937697062204e-01
315                     	2.0696366142342059e-02	1.3078205029447489e-02	7.6181611128945705e-03	-6.0227147152389321e-04	-5.8895753134294944e-04	-1.3313940180943880e-05	-2.8782179558100272e-04	2.7300219582764599e-03	-1.4415465232797273e-02	1.7813382577477843e-01	7.4651447654591946e-02	1.0348237812018649e-01
316                     	2.0699301359533750e-02	1.3079970717608897e-02	7.6193306419248524e-03	-6.0349397907403818e-04	-5.8928140592761887e-04	-1.4212573146419206e-05	-2.8753441639059983e-04	2.7303200378420234e-03	-1.4415929878049641e-02	1.7813465171913448e-01	7.4651395981517599e-02	1.0348325573761688e-01
317                     	2.0691903771479562e-02	1.3076586104223993e-02	7.6153176672555702e-03	-6.0473089143447565e-04	-5.8944571790328052e-04	-1.5285173531195124e-05	-2.8708027218604269e-04	2.7306342184842116e-03	-1.4419071556522221e-02	1.7813616027820692e-01	7.4649008582581236e-02	1.0348715169562567e-01
318                     	2.0695224154608359e-02	1.3078533974294490e-02	7.6166901803138669e-03	-6.0593843784277298e-04	-5.8978924029460449e-04	-1.6149197548168481e-05	-2.8682002137321800e-04	2.7309218969903126e-03	-1.4419361314366407e-02	1.7813688220669990e-01	7.4649079788983538e-02	1.0348780241771635e-01
319                     	2.0689709752205111e-02	1.3076070345110467e-02	7.6136394070946455e-03	-6.0713398177842986e-04	-5.8996996652992671e-04	-1.7164015248503225e-05	-2.8640297564071172e-04	2.7312154690079097e-03	-1.4421785298908904e-02	1.7813791860965947e-01	7.4647174005920830e-02	1.0349074460373862e-01
320                     	2.0692698613600357e-02	1.3077834536303529e-02	7.6148640772968276e-03	-6.0828326326034564e-04	-5.9030188400456031e-04	-1.7981379255785322e-05	-2.8616025237438754e-04	2.7314852295033509e-03	-1.4422195849773558e-02	1.7813873764919610e-01	7.4647172974824497e-02	1.0349156467437162e-01
321                     	2.0685343033977420e-02	1.3074429800995482e-02	7.6109132329819380e-03	-6.0940228785837070e-04	-5.9045905379588636e-04	-1.8943234062484331e-05	-2.8575790986670106e-04	2.7317582840067725e-03	-1.4425269775912171e-02	1.7814023451776628e-01	7.4644847482970969e-02	1.0349538703479531e-01
322                     	2.0688788560839350e-02	1.3076391539784071e-02	7.6123970210552790e-03	-6.1047020968371430e-04	-5.9079776204915902e-04	-1.9672447634555302e-05	-2.8556265720730187e-04	2.7319972593643962e-03	-1.4425495098432406e-02	1.7814094174768666e-01	7.4644975775410932e-02	1.0349596597227574e-01
323                     	2.0683231349373981e-02	1.3073848625430658e-02	7.6093827239433216e-03	-6.1149881737711871e-04	-5.9096429415327273e-04	-2.0534523223845859e-05	-2.8521488546471348e-04	2.7322329507436676e-03	-1.4427877806949400e-02	1.7814198253406929e-01	7.4643113460085245e-02	1.0349886907398406e-01
324                     	2.0686308015089850e-02	1.3075591164898362e-02	7.6107168501914884e-03	-6.1245749393893365e-04	-5.9127918446829719e-04	-2.1178309470636569e-05	-2.8505043749883026e-04	2.7324371573534370e-03	-1.4428220421860895e-02	1.7814279237211500e-01	7.4643175764196601e-02	1.0349961660791840e-01
325                     	2.0679047451427596e-02	1.3072169084571442e-02	7.6068783668561523e-03	-6.1338248374672442e-04	-5.9141087112917975e-04	-2.1971612617544716e-05	-2.8471962925581749e-04	2.7326453588576451e-03	-1.4431205939076376e-02	1.7814427703556526e-01	7.4640932578706257e-02	1.0350334445685902e-01
326                     	2.0682594560750250e-02	1.3074108972959986e-02	7.6084855877902643e-03	-6.1423115340822332e-04	-5.9172093450748637e-04	-2.2510218900736987e-05	-2.8460535780337466e-04	2.7328116925848613e-03	-1.4431373443155478e-02	1.7814497636307741e-01	7.4641114738383224e-02	1.0350386162469419e-01
327                     	2.0677103792683223e-02	1.3071532594798886e-02	7.6055711978843359e-03	-6.1505049385217510e-04	-5.9185453439019827e-04	-2.3195959461976893e-05	-2.8432928746411067e-04	2.7329806984572745e-03	-1.4433663162297213e-02	1.7814600684312704e-01	7.4639340259266301e-02	1.0350666658386073e-01
328                     	2.0680154087989948e-02	1.3073186743006093e-02	7.6069673449838549e-03	-6.1577192752625262e-04	-5.9213193520098141e-04	-2.3639992325271198e-05	-2.8424597143785510e-04	2.7331096990111194e-03	-1.4433986132725417e-02	1.7814682772304083e-01	7.4639427728794991e-02	1.0350739999424584e-01
329                     	2.0673019363540088e-02	1.3069749101459714e-02	7.6032702620803753e-03	-6.1644416828463998e-04	-5.9221906366741265e-04	-2.4225104617227322e-05	-2.8399697952509267e-04	2.7332394196896699e-03	-1.4436888819335978e-02	1.7814829418209846e-01	7.4637258271713247e-02	1.0351103591038521e-01
330                     	2.0676634230290179e-02	1.3071644059113735e-02	7.6049901711764435e-03	-6.1703673115651896e-04	-5.9248120819230189e-04	-2.4555522964217014e-05	-2.8396284261404247e-04	2.7333269439686458e-03	-1.4436986389322526e-02	1.7814898162600490e-01	7.4637504423679918e-02	1.0351147720232497e-01
331                     	2.0671268867236886e-02	1.3069050564923823e-02	7.6022183023130609e-03	-6.1758805090742267e-04	-5.9256725495398068e-04	-2.5020795953441911e-05	-2.8377322950026945e-04	2.7334161313053813e-03	-1.4439196477929312e-02	1.7814999478531654e-01	7.4635800914728961e-02	1.0351419387058759e-01
332                     	2.0674390804132831e-02	1.3070667469685764e-02	7.6037233344470687e-03	-6.1805870212875466e-04	-5.9279210935198176e-04	-2.5266592776772910e-05	-2.8376275828760438e-04	2.7334720676193474e-03	-1.4439447080772256e-02	1.7815079924784760e-01	7.4635952543151557e-02	1.0351484670469606e-01
333                     	2.0667285563712258e-02	1.3067172273616867e-02	7.6001132900953908e-03	-6.1847558065066172e-04	-5.9282529959109483e-04	-2.5650281059566991e-05	-2.8358750926576391e-04	2.7335294917607382e-03	-1.4442292776447352e-02	1.7815226398662301e-01	7.4633839216864145e-02	1.0351842476975885e-01
334                     	2.0671035943380656e-02	1.3069062860661505e-02	7.6019730827191507e-03	-6.1881226078409045e-04	-5.9303288276531707e-04	-2.5779378018773292e-05	-2.8362675237327190e-04	2.7335448889711776e-03	-1.4442297223295883e-02	1.7815292409356978e-01	7.4634164823489016e-02	1.0351875927008078e-01
335                     	2.0665750263436304e-02	1.3066434033762502e-02	7.5993162296738035e-03	-6.1910343715963160e-04	-5.9306461671025461e-04	-2.6038820449376959e-05	-2.8351289813043881e-04	2.7335589020443482e-03	-1.4444430458251322e-02	1.7815392222817114e-01	7.4632530655834250e-02	1.0352139157233689e-01
336                     	2.0669057289304103e-02	1.3068065088082883e-02	7.6009922012212194e-03	-6.1930312330883610e-04	-5.9322885409093557e-04	-2.6074269217900544e-05	-2.8357729243651752e-04	2.7335364434308315e-03	-1.4444581689840495e-02	1.7815469697663608e-01	7.4632766798477551e-02	1.0352193017815854e-01
337                     	2.0661975923165255e-02	1.3064504952822015e-02	7.5974709703432418e-03	-6.1946031504379743e-04	-5.9320737919111579e-04	-2.6252935852681650e-05	-2.8347722166921708e-04	2.7335169912393862e-03	-1.4447365846795068e-02	1.7815615443263627e-01	7.4630711369523067e-02	1.0352544306311320e-01
338                     	2.0665786229266313e-02	1.3066354377584438e-02	7.5994318516818763e-03	-6.1954474287127543e-04	-5.9335549162030886e-04	-2.6189251250966487e-05	-2.8358312018467120e-04	2.7334612629512805e-03	-1.4447299875636109e-02	1.7815680915870882e-01	7.4631104703718296e-02	1.0352570445499051e-01
339                     	2.0660562444057513e-02	1.3063692419054052e-02	7.5968700250034632e-03	-6.1959785508482646e-04	-5.9333399112085133e-04	-2.6263863963975058e-05	-2.8353506357843816e-04	2.7334111970252948e-03	-1.4449368416702741e-02	1.7815780000259018e-01	7.4629531584592346e-02	1.0352826841799784e-01
340                     	2.0664051813731189e-02	1.3065367715082973e-02	7.5986840986482177e-03	-6.1959541475377442e-04	-5.9344637865886508e-04	-2.6149036094909325e-05	-2.8364867128197787e-04	2.7333418082173774e-03	-1.4449411570616029e-02	1.7815854511025919e-01	7.4629860984513574e-02	1.0352868412574562e-01
341                     	2.0657045059164759e-02	1.3061801602468571e-02	7.5952434566961876e-03	-6.1955393950282375e-04	-5.9337400301939639e-04	-2.6179936483427272e-05	-2.8359703326798457e-04	2.7332790728861918e-03	-1.4452117144226326e-02	1.7815998968962485e-01	7.4627877700586098e-02	1.0353211198903874e-01
342                     	2.0661000339023485e-02	1.3063690017481394e-02	7.5973103215420928e-03	-6.1946311884416086e-04	-5.9347902537300215e-04	-2.5984093471158738e-05	-2.8374746595092166e-04	2.7331898479696502e-03	-1.4451968759625389e-02	1.7816061983783535e-01	7.4628341159292289e-02	1.0353227867854306e-01
343                     	2.0655815597958833e-02	1.3061022448672523e-02	7.5947931492863097e-03	-6.1936122308569805e-04	-5.9341014705198880e-04	-2.5951076033709245e-05	-2.8372953550913978e-04	2.7331146496931071e-03	-1.4453968566836384e-02	1.7816160267375036e-01	7.4626832770038787e-02	1.0353476990371156e-01
344                     	2.0659331153511255e-02	1.3062689746162072e-02	7.5966414073491834e-03	-6.1921800344650875e-04	-5.9348417988395715e-04	-2.5733823562551616e-05	-2.8387517816070272e-04	2.7330241694064443e-03	-1.4453950159902050e-02	1.7816233889899236e-01	7.4627219289594135e-02	1.0353511960939824e-01
345                     	2.0652499497657871e-02	1.3059194429730971e-02	7.5933050679269001e-03	-6.1905044839983907e-04	-5.9336875852133465e-04	-2.5681689878504312e-05	-2.8384353432141522e-04	2.7329446809020346e-03	-1.4456562043131716e-02	1.7816375746195343e-01	7.4625316687844986e-02	1.0353844077410843e-01
346                     	2.0656573029753648e-02	1.3061130018839953e-02	7.5954430109136956e-03	-6.1885366436772809e-04	-5.9343859434078682e-04	-2.5415070026941195e-05	-2.8401176215692283e-04	2.7328435039631286e-03	-1.4456338602918131e-02	1.7816436079803238e-01	7.4625841796098061e-02	1.0353851900193431e-01
347                     	2.0651451380310375e-02	1.3058483042497245e-02	7.5929683378131285e-03	-6.1865545450383135e-04	-5.9334404721597775e-04	-2.5311407287853741e-05	-2.8401631996406197e-04	2.7327573523420580e-03	-1.4458280938796138e-02	1.7816532890421885e-01	7.4624383513313283e-02	1.0354094539090555e-01
348                     	2.0655045976972410e-02	1.3060181965414497e-02	7.5948640115579124e-03	-6.1842302574260867e-04	-5.9339088941130487e-04	-2.5032136331303831e-05	-2.8417937654000048e-04	2.7326589769282920e-03	-1.4458186494040105e-02	1.7816603801944605e-01	7.4624832515682929e-02	1.0354120550376314e-01
349                     	2.0648249079216627e-02	1.3056707632865885e-02	7.5915414463507405e-03	-6.1818830559734884e-04	-5.9325081261709539e-04	-2.4937492980253348e-05	-2.8415665981842107e-04	2.7325830932575725e-03	-1.4460749192915739e-02	1.7816744386857170e-01	7.4622972741370114e-02	1.0354447112720160e-01
350                     	2.0652392169138334e-02	1.3058691506370197e-02	7.5937006627681373e-03	-6.1794375124805934e-04	-5.9329384337114392e-04	-2.4649907876915465e-05	-2.8432196774711425e-04	2.7324954218010291e-03	-1.4460448446703909e-02	1.7816802547930236e-01	7.4623564292947267e-02	1.0354446118635509e-01
351                     	2.0647509855067560e-02	1.3056189857968175e-02	7.5913199970993840e-03	-6.1772816166139098e-04	-5.9318319336677447e-04	-2.4544968294616554e-05	-2.8431911253607898e-04	2.7324349304343946e-03	-1.4462278290847053e-02	1.7816895593820326e-01	7.4622199678254578e-02	1.0354675625994869e-01
352                     	2.0651159221711839e-02	1.3057949131423711e-02	7.5932100902881281e-03	-6.1749930102411414e-04	-5.9322037192831062e-04	-2.4278929095803521e-05	-2.8447072141625355e-04	2.7323695205677917e-03	-1.4462102708073625e-02	1.7816965924680891e-01	7.4622726915330825e-02	1.0354693233147808e-01
353                     	2.0644483685523497e-02	1.3054565869229678e-02	7.5899178162938171e-03	-6.1727333510368232e-04	-5.9307728094181518e-04	-2.4196054161867208e-05	-2.8444061338997397e-04	2.7323240264679307e-03	-1.4464571917727081e-02	1.7817104386148766e-01	7.4620950013016760e-02	1.0355009384847091e-01
354                     	2.0648762909017581e-02	1.3056643525342897e-02	7.5921193836746836e-03	-6.1703421833174366e-04	-5.9311625265484657e-04	-2.3917965676897152e-05	-2.8459914348897468e-04	2.7322620708341073e-03	-1.4464180601858494e-02	1.7817161138711862e-01	7.4621625091700811e-02	1.0354998629541780e-01
355                     	2.0643853166447023e-02	1.3054150125576078e-02	7.5897030408709452e-03	-6.1681749349443973e-04	-5.9298918877721905e-04	-2.3828304717220616e-05	-2.8458044202999924e-04	2.7322235423525671e-03	-1.4465959891487868e-02	1.7817254200552990e-01	7.4620311111277079e-02	1.0355223089425282e-01
356                     	2.0647756983285429e-02	1.3056054740303694e-02	7.5917022429817359e-03	-6.1659058784785728e-04	-5.9302819593108906e-04	-2.3562391916768220e-05	-2.8473290200716042e-04	2.7321762486609792e-03	-1.4465692904240931e-02	1.7817320717878959e-01	7.4620910685153863e-02	1.0355229649363573e-01
357                     	2.0641075361008291e-02	1.3052697340524323e-02	7.5883780204839667e-03	-6.1639193746686313e-04	-5.9288681123210356e-04	-2.3505126234759570e-05	-2.8469084249867200e-04	2.7321596600201783e-03	-1.4468104049883981e-02	1.7817458219222590e-01	7.4619187046228955e-02	1.0355539514599693e-01
358                     	2.0645406036758129e-02	1.3054835758589730e-02	7.5905702781683994e-03	-6.1619171482309740e-04	-5.9292446856518122e-04	-2.3267246257916259e-05	-2.8482861115363247e-04	2.7321327402106653e-03	-1.4467651110410824e-02	1.7817513201402238e-01	7.4619914896600373e-02	1.0355521711742201e-01
359                     	2.0640570237747759e-02	1.3052423587274861e-02	7.5881466504728974e-03	-6.1603833710305214e-04	-5.9280699204391834e-04	-2.3231345059133795e-05	-2.8478782349239222e-04	2.7321384684009823e-03	-1.4469358285512553e-02	1.7817603867750961e-01	7.4618661053242261e-02	1.0355737762426735e-01
360                     	2.0644695391067090e-02	1.3054487599352797e-02	7.5902077917142929e-03	-6.1588186265291057e-04	-5.9285263705387585e-04	-2.3029225599034692e-05	-2.8491170572742062e-04	2.7321399038192518e-03	-1.4468995570905387e-02	1.7817665957555875e-01	7.4619334216873986e-02	1.0355732535868475e-01
361                     	2.0638049691311125e-02	1.3051200161433855e-02	7.5868495298772702e-03	-6.1576524730828550e-04	-5.9272520336751868e-04	-2.3040043940766806e-05	-2.8484257971337593e-04	2.7321753157782923e-03	-1.4471327432997132e-02	1.7817801227368296e-01	7.4617678703844351e-02	1.0356033356983863e-01
362                     	2.0642590936804518e-02	1.3053493669542974e-02	7.5890972672615449e-03	-6.1565304658263680e-04	-5.9278529416433414e-04	-2.2867752418302613e-05	-2.8495877087301579e-04	2.7321982011407147e-03	-1.4470793515266903e-02	1.7817852326601416e-01	7.4618468117740158e-02	1.0356005514827399e-01
363                     	2.0637682464469634e-02	1.3051090676301943e-02	7.5865917881676910e-03	-6.1557079759928443e-04	-5.9267804067903807e-04	-2.2892756920246313e-05	-2.8489264187939590e-04	2.7322494440671263e-03	-1.4472459810441839e-02	1.7817942995891295e-01	7.4617255169014643e-02	1.0356217478989832e-01
364                     	2.0641963736220341e-02	1.3053274473918066e-02	7.5886892623022745e-03	-6.1548883848803809e-04	-5.9273813777903611e-04	-2.2750700709001968e-05	-2.8499371853501706e-04	2.7322926058078955e-03	-1.4472010257932579e-02	1.7818000838726514e-01	7.4617993935699983e-02	1.0356201445156514e-01
365                     	2.0635414519185435e-02	1.3050074219441031e-02	7.5853402997444041e-03	-6.1544021311460255e-04	-5.9262308101836923e-04	-2.2817132096233388e-05	-2.8490297446106790e-04	2.7323669598483132e-03	-1.4474292674375659e-02	1.7818134395835342e-01	7.4616379304801056e-02	1.0356496465355237e-01
366                     	2.0640040423089364e-02	1.3052449940303860e-02	7.5875904827855025e-03	-6.1540243314425454e-04	-5.9270246961113488e-04	-2.2699963533119550e-05	-2.8500125303900772e-04	2.7324297287591795e-03	-1.4473669988014758e-02	1.7818181656189933e-01	7.4617238292934901e-02	1.0356457826896441e-01
367                     	2.0635196493840165e-02	1.3050119128157317e-02	7.5850773656828503e-03	-6.1540052064686579e-04	-5.9261665497211693e-04	-2.2783865674748846e-05	-2.8491639464868403e-04	2.7325208812372329e-03	-1.4475293727422673e-02	1.7818270085147545e-01	7.4616056698315045e-02	1.0356664415316040e-01
368                     	2.0639576658403831e-02	1.3052394315116515e-02	7.5871823432873166e-03	-6.1540232777718845e-04	-5.9269451780166271e-04	-2.2707809975525736e-05	-2.8499335391306854e-04	2.7326059859145990e-03	-1.4474774636220376e-02	1.7818324282377762e-01	7.4616846775668447e-02	1.0356639604810919e-01
369                     	2.0632982115189928e-02	1.3049217374054692e-02	7.5837647411352380e-03	-6.1544576782758683e-04	-5.9259526451679607e-04	-2.2850503310790682e-05	-2.8487238060300271e-04	2.7327263164597269e-03	-1.4477037492157058e-02	1.7818457033790028e-01	7.4615247676793089e-02	1.0356932266110719e-01
370                     	2.0637902926856289e-02	1.3051783586519247e-02	7.5861193403370429e-03	-6.1549791489327367e-04	-5.9270536816065931e-04	-2.2792546732614390e-05	-2.8495641071402247e-04	2.7328321230911021e-03	-1.4476293518943155e-02	1.7818497394605853e-01	7.4616193454086113e-02	1.0356878049197242e-01
371                     	2.0632996712140167e-02	1.3049468011645606e-02	7.5835287004945590e-03	-6.1559056283626604e-04	-5.9263825039772831e-04	-2.2952312438537776e-05	-2.8484296897959523e-04	2.7329696555755231e-03	-1.4477890426164616e-02	1.7818585091143171e-01	7.4615035029551233e-02	1.0357081588188048e-01
372                     	2.0637468215057998e-02	1.3051832773817766e-02	7.5856354412402313e-03	-6.1568063261752148e-04	-5.9274181913162530e-04	-2.2938813485896256e-05	-2.8490150282286451e-04	2.7330986662887679e-03	-1.4477312656005388e-02	1.7818636287049291e-01	7.4615868779241076e-02	1.0357049409125185e-01
373                     	2.0631076035927471e-02	1.3048799766596838e-02	7.5822762693306340e-03	-6.1581382559227097e-04	-5.9266270335988388e-04	-2.3151122232386995e-05	-2.8475579056374845e-04	2.7332617486331020e-03	-1.4479481988519765e-02	1.7818764069153054e-01	7.4614338357245499e-02	1.0357330233428502e-01
374                     	2.0635858906503296e-02	1.3051337187581004e-02	7.5845217189222901e-03	-6.1594701143031670e-04	-5.9278786752273464e-04	-2.3159143907582112e-05	-2.8481436180757624e-04	2.7334077343293575e-03	-1.4478741501120284e-02	1.7818805356131878e-01	7.4615285279539104e-02	1.0357276828177966e-01
375                     	2.0631256056893310e-02	1.3049209206334513e-02	7.5820468505587973e-03	-6.1612041823151480e-04	-5.9274624123911929e-04	-2.3374176992395441e-05	-2.8468603212336195e-04	2.7335811778878582e-03	-1.4480221296484462e-02	1.7818886827155528e-01	7.4614212839293176e-02	1.0357465543226210e-01
376                     	2.0635623671760969e-02	1.3051556133804296e-02	7.5840675379566722e-03	-6.1628413009603533e-04	-5.9286553549633221e-04	-2.3418594599703091e-05	-2.8472347044831455e-04	2.7337442979238117e-03	-1.4479628941430822e-02	1.7818937981637578e-01	7.4615060966757074e-02	1.0357431884961871e-01
377                     	2.0629322103265728e-02	1.3048599015981922e-02	7.5807230872838045e-03	-6.1648803391410416e-04	-5.9280957035929703e-04	-2.3678463554807183e-05	-2.8456555340224490e-04	2.7339379643490582e-03	-1.4481732478182848e-02	1.7819062940405536e-01	7.4613582223844829e-02	1.0357704718021052e-01
378                     	2.0634291537523705e-02	1.3051260787117304e-02	7.5830307504064030e-03	-6.1668397970307846e-04	-5.9294903721881945e-04	-2.3734942484259053e-05	-2.8460704736728022e-04	2.7341150183554496e-03	-1.4480910260902863e-02	1.7819099830987867e-01	7.4614588894036479e-02	1.0357640941584219e-01
379                     	2.0629678069958558e-02	1.3049157153578884e-02	7.5805209163796738e-03	-6.1692182249147454e-04	-5.9292208889864296e-04	-2.3999733592831540e-05	-2.8446117765290575e-04	2.7343181185996057e-03	-1.4482349986116102e-02	1.7819179822112005e-01	7.4613549124443929e-02	1.0357824909667614e-01
380                     	2.0634236414766811e-02	1.3051630971959572e-02	7.5826054428072397e-03	-6.1716394206787737e-04	-5.9306167246561616e-04	-2.4102269602261205e-05	-2.8447970143167752e-04	2.7345127645761664e-03	-1.4481673593976611e-02	1.7819226295906715e-01	7.4614457885556970e-02	1.0357780507351018e-01
381                     	2.0627855632157858e-02	1.3048657760126986e-02	7.5791978720308722e-03	-6.1742369288646834e-04	-5.9302013742684593e-04	-2.4403555459622474e-05	-2.8430829098361171e-04	2.7347299440480567e-03	-1.4483765641701262e-02	1.7819350908303741e-01	7.4612988899817448e-02	1.0358052018321998e-01
382                     	2.0632950711537798e-02	1.3051404382443774e-02	7.5815463290940226e-03	-6.1768350191730053e-04	-5.9317809924377192e-04	-2.4505402673528632e-05	-2.8433634828512166e-04	2.7349290266748746e-03	-1.4482870623363123e-02	1.7819384137113500e-01	7.4614050062204382e-02	1.0357979130893062e-01
383                     	2.0628341029774837e-02	1.3049321065700073e-02	7.5790199640747655e-03	-6.1797080691159691e-04	-5.9316680353031217e-04	-2.4804003381284837e-05	-2.8418140007451366e-04	2.7351505508126542e-03	-1.4484275450283895e-02	1.7819462226535041e-01	7.4613035682391304e-02	1.0358158658295910e-01
384                     	2.0633113959948105e-02	1.3051916048800492e-02	7.5811979111476135e-03	-6.1824672642358668e-04	-5.9332526340043364e-04	-2.4921463023153077e-05	-2.8420190018864030e-04	2.7353590688264382e-03	-1.4483511366617966e-02	1.7819503918498017e-01	7.4614008225872122e-02	1.0358103095910805e-01
385                     	2.0626732423801711e-02	1.3048955161931526e-02	7.5777772618701826e-03	-6.1853247674108279e-04	-5.9329130831281128e-04	-2.5241168428271504e-05	-2.8402506994226989e-04	2.7355889500306719e-03	-1.4485558057554894e-02	1.7819626540468461e-01	7.4612574644787405e-02	1.0358369075989719e-01
