# Force and moment coefficients
# dragDir               : (1.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00)
# sideDir               : (0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00)
# liftDir               : (0.0000000000000000e+00 1.0000000000000000e+00 0.0000000000000000e+00)
# rollAxis              : (1.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00)
# pitchAxis             : (0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+00)
# yawAxis               : (0.0000000000000000e+00 1.0000000000000000e+00 0.0000000000000000e+00)
# magUInf               : 2.3659999999999999e+02
# lRef                  : 1.0330000000000000e-01
# Aref                  : 6.7799999999999996e-03
# CofR                  : (3.5000000000000003e-02 0.0000000000000000e+00 0.0000000000000000e+00)
#
# Time                  	Cd                      	Cd(f)                   	Cd(r)                   	Cl                      	Cl(f)                   	Cl(r)                   	CmPitch                 	CmRoll                  	CmYaw                   	Cs                      	Cs(f)                   	Cs(r)                   
223                     	2.9547714780909128e-02	1.7611679011592385e-02	1.1936035769316745e-02	-1.3647638142531962e-04	-4.2634902425228423e-04	2.8987264282696466e-04	-3.5811083353962445e-04	2.8378216211378195e-03	-7.2190448777646483e-03	1.9823102039062065e-01	9.1896465317545681e-02	1.0633455507307497e-01
224                     	2.9550420042873664e-02	1.7613190429440033e-02	1.1937229613433631e-02	-1.3691007269797648e-04	-4.2658060241492434e-04	2.8967052971694789e-04	-3.5812556606593609e-04	2.8379804080032010e-03	-7.2196693822810607e-03	1.9823197331241951e-01	9.1896317273928690e-02	1.0633565603849082e-01
225                     	2.9553089130724373e-02	1.7614686424423272e-02	1.1938402706301103e-02	-1.3734964740705268e-04	-4.2681531804681315e-04	2.8946567063976045e-04	-3.5814049434328680e-04	2.8381418590610850e-03	-7.2202857762773470e-03	1.9823292659701588e-01	9.1896177522230588e-02	1.0633674907478530e-01
226                     	2.9555702617063660e-02	1.7616156001010522e-02	1.1939546616053134e-02	-1.3779259051908304e-04	-4.2705068885470022e-04	2.8925809833561713e-04	-3.5815439359515865e-04	2.8383046924786953e-03	-7.2208937871994687e-03	1.9823387945967244e-01	9.1896045942636742e-02	1.0633783351703568e-01
227                     	2.9558275003245777e-02	1.7617607051357450e-02	1.1940667951888327e-02	-1.3823954604449365e-04	-4.2728916402292872e-04	2.8904961797843507e-04	-3.5816939100068190e-04	2.8384695497345610e-03	-7.2214949595035011e-03	1.9823483077159026e-01	9.1895920426291633e-02	1.0633891034529865e-01
228                     	2.9560786209873704e-02	1.7619025939380313e-02	1.1941760270493392e-02	-1.3867952524355075e-04	-4.2752491953387752e-04	2.8884539429032676e-04	-3.5818515691210214e-04	2.8386328344434586e-03	-7.2220893081431613e-03	1.9823578014593080e-01	9.1895800764822233e-02	1.0633997938110855e-01
229                     	2.9563253897067217e-02	1.7620421057842294e-02	1.1942832839224919e-02	-1.3911154667341940e-04	-4.2775922399596771e-04	2.8864767732254831e-04	-3.5820345065925798e-04	2.8387941093086875e-03	-7.2226778477916843e-03	1.9823672687274208e-01	9.1895685588579357e-02	1.0634104128416272e-01
230                     	2.9565663260469773e-02	1.7621784048117314e-02	1.1943879212352460e-02	-1.3953406511997478e-04	-4.2798973141893620e-04	2.8845566629896150e-04	-3.5822269885894885e-04	2.8389524178824275e-03	-7.2232598422655942e-03	1.9823767056251879e-01	9.1895575438993807e-02	1.0634209512352499e-01
231                     	2.9568034429374234e-02	1.7623125825778383e-02	1.1944908603595848e-02	-1.3994914176908819e-04	-4.2821977537085181e-04	2.8827063360176364e-04	-3.5824520448630775e-04	2.8391086110912682e-03	-7.2238355615911274e-03	1.9823861079701366e-01	9.1895469836915711e-02	1.0634314096009796e-01
232                     	2.9570352829392962e-02	1.7624438513622113e-02	1.1945914315770849e-02	-1.4035497910770944e-04	-4.2844662406133405e-04	2.8809164495362461e-04	-3.5826913450747930e-04	2.8392620989256315e-03	-7.2244044582423211e-03	1.9823954787973239e-01	9.1895369481623870e-02	1.0634417839810852e-01
233                     	2.9572636440301434e-02	1.7625731122338933e-02	1.1946905317962497e-02	-1.4075053687030335e-04	-4.2867135243556515e-04	2.8792081556526180e-04	-3.5829608400041348e-04	2.8394129021882186e-03	-7.2249676779405072e-03	1.9824048172436565e-01	9.1895273184242329e-02	1.0634520854012333e-01
234                     	2.9574866774470344e-02	1.7626993276808951e-02	1.1947873497661392e-02	-1.4113344901446178e-04	-4.2889084367685014e-04	2.8775739466238841e-04	-3.5832411916961925e-04	2.8395598895737798e-03	-7.2255259492429655e-03	1.9824141323820343e-01	9.1895180669858759e-02	1.0634623256834468e-01
235                     	2.9577056317926564e-02	1.7628231793109954e-02	1.1948824524816611e-02	-1.4150453975887559e-04	-4.2910713201263647e-04	2.8760259225376093e-04	-3.5835486213319873e-04	2.8397036341466717e-03	-7.2260811479652109e-03	1.9824234288780182e-01	9.1895090295935691e-02	1.0634725259186611e-01
236                     	2.9579189845854833e-02	1.7629438322730735e-02	1.1949751523124099e-02	-1.4186391960072575e-04	-4.2931915915751220e-04	2.8745523955678645e-04	-3.5838719935714933e-04	2.8398433998033179e-03	-7.2266327774521471e-03	1.9824327037094761e-01	9.1895002408021648e-02	1.0634826796292596e-01
237                     	2.9581284498493805e-02	1.7630621268838707e-02	1.1950663229655096e-02	-1.4221025922721826e-04	-4.2952793389097467e-04	2.8731767466375638e-04	-3.5842280427736552e-04	2.8399790195918059e-03	-7.2271815990870673e-03	1.9824419491765236e-01	9.1894915859739121e-02	1.0634927905791325e-01
238                     	2.9583326113279674e-02	1.7631773361335517e-02	1.1951552751944155e-02	-1.4254403500913978e-04	-4.2973181852512787e-04	2.8718778351598804e-04	-3.5845980102055798e-04	2.8401103046956817e-03	-7.2277271288430801e-03	1.9824511637807668e-01	9.1894831060195262e-02	1.0635028531788140e-01
239                     	2.9585331048806979e-02	1.7632903955131212e-02	1.1952427093675761e-02	-1.4286906006624124e-04	-4.2993588241537888e-04	2.8706682234913767e-04	-3.5850135238225830e-04	2.8402384307277266e-03	-7.2282698976917350e-03	1.9824603399266738e-01	9.1894747098641968e-02	1.0635128689402543e-01
240                     	2.9587287146724345e-02	1.7634005209110206e-02	1.1953281937614140e-02	-1.4318025969027489e-04	-4.3013547220598157e-04	2.8695521251570667e-04	-3.5854534236084409e-04	2.8403616357480324e-03	-7.2288089534997572e-03	1.9824694766501275e-01	9.1894664879006618e-02	1.0635228278600614e-01
241                     	2.9589210931886080e-02	1.7635086617072863e-02	1.1954124314813219e-02	-1.4347933291299916e-04	-4.3033159904197677e-04	2.8685226612897756e-04	-3.5859193258547717e-04	2.8404811511298215e-03	-7.2293446501214501e-03	1.9824785711058804e-01	9.1894583905172578e-02	1.0635327320541546e-01
242                     	2.9591089346661107e-02	1.7636141477789035e-02	1.1954947868872069e-02	-1.4376579325407778e-04	-4.3052097458509204e-04	2.8675518133101420e-04	-3.5863807795805314e-04	2.8405968044584846e-03	-7.2298761603375181e-03	1.9824876234111297e-01	9.1894505010218966e-02	1.0635425733089400e-01
243                     	2.9592935408369332e-02	1.7637177336039166e-02	1.1955758072330168e-02	-1.4404143478195832e-04	-4.3070545602946585e-04	2.8666402124750756e-04	-3.5868473863848670e-04	2.8407096318544987e-03	-7.2304048432242553e-03	1.9824966345651995e-01	9.1894426885035713e-02	1.0635523657148424e-01
244                     	2.9594734883771102e-02	1.7638186802548805e-02	1.1956548081222297e-02	-1.4430700836480420e-04	-4.3088360826298465e-04	2.8657659989818042e-04	-3.5873010408058256e-04	2.8408193606632545e-03	-7.2309307492629451e-03	1.9825056108258318e-01	9.1894349792028637e-02	1.0635621129055453e-01
245                     	2.9596500709389992e-02	1.7639177654054462e-02	1.1957323055335530e-02	-1.4456650659960929e-04	-4.3105900561187774e-04	2.8649249901226847e-04	-3.5877575231207308e-04	2.8409272993594669e-03	-7.2314554140981441e-03	1.9825145546953848e-01	9.1894272320671100e-02	1.0635718314886738e-01
246                     	2.9598219023336227e-02	1.7640142739356299e-02	1.1958076283979930e-02	-1.4482090223566494e-04	-4.3123061144699021e-04	2.8640970921132525e-04	-3.5882016032915776e-04	2.8410332276881836e-03	-7.2319785482624042e-03	1.9825234714331660e-01	9.1894195023395894e-02	1.0635815211992072e-01
247                     	2.9599905020244711e-02	1.7641090611345351e-02	1.1958814408899360e-02	-1.4507247047525128e-04	-4.3140106952591528e-04	2.8632859905066397e-04	-3.5886483428828963e-04	2.8411381012229944e-03	-7.2325001455952878e-03	1.9825323519945287e-01	9.1894117454131147e-02	1.0635911774532172e-01
248                     	2.9601548971016769e-02	1.7642016093204399e-02	1.1959532877812368e-02	-1.4532089288330242e-04	-4.3156882994326338e-04	2.8624793705996093e-04	-3.5890838350161215e-04	2.8412416076960159e-03	-7.2330185999485977e-03	1.9825411910740917e-01	9.1894040953755987e-02	1.0636007815365318e-01
249                     	2.9603165494542078e-02	1.7642927524700956e-02	1.1960237969841124e-02	-1.4556734693593212e-04	-4.3173554166704849e-04	2.8616819473111632e-04	-3.5895186819908244e-04	2.8413447774299147e-03	-7.2335340149082749e-03	1.9825499822179804e-01	9.1893965095990751e-02	1.0636103312580730e-01
250                     	2.9604743453581051e-02	1.7643818273646975e-02	1.1960925179934075e-02	-1.4580897966462903e-04	-4.3189820510779805e-04	2.8608922544316902e-04	-3.5899371527548353e-04	2.8414465468564508e-03	-7.2340454203784210e-03	1.9825587254082705e-01	9.1893890850035104e-02	1.0636198169079195e-01
251                     	2.9606295250459415e-02	1.7644694774226866e-02	1.1961600476232551e-02	-1.4604587734930603e-04	-4.3205835937479915e-04	2.8601248202549313e-04	-3.5903542070014611e-04	2.8415471489971560e-03	-7.2345536163043690e-03	1.9825674166896562e-01	9.1893817218178436e-02	1.0636292445078718e-01
252                     	2.9607809020251202e-02	1.7645550638097900e-02	1.1962258382153302e-02	-1.4627722282793950e-04	-4.3221423279573591e-04	2.8593700996779639e-04	-3.5907562138176618e-04	2.8416461279723009e-03	-7.2350586242906608e-03	1.9825760625857583e-01	9.1893744504997238e-02	1.0636386175357858e-01
253                     	2.9609296167150335e-02	1.7646392527789687e-02	1.1962903639360652e-02	-1.4650562723730130e-04	-4.3236811136861759e-04	2.8586248413131632e-04	-3.5911529774996695e-04	2.8417444442145169e-03	-7.2355618043855475e-03	1.9825846663995028e-01	9.1893671515589581e-02	1.0636479512436069e-01
254                     	2.9610735104750104e-02	1.7647208194014510e-02	1.1963526910735597e-02	-1.4673074232426686e-04	-4.3252020354096185e-04	2.8578946121669499e-04	-3.5915483237882839e-04	2.8418406416394568e-03	-7.2360621704174004e-03	1.9825931713140746e-01	9.1893596395286339e-02	1.0636572073612112e-01
255                     	2.9612152709010603e-02	1.7648013104831509e-02	1.1964139604179094e-02	-1.4695463675133154e-04	-4.3267034815577717e-04	2.8571571140444563e-04	-3.5919302978011143e-04	2.8419367503262072e-03	-7.2365614422882207e-03	1.9826016773405841e-01	9.1893522424740984e-02	1.0636664530931743e-01
256                     	2.9613539274650828e-02	1.7648801307034605e-02	1.1964737967616221e-02	-1.4717446435793505e-04	-4.3281584686182299e-04	2.8564138250388788e-04	-3.5922861468285546e-04	2.8420316697091918e-03	-7.2370588071513590e-03	1.9826101844254954e-01	9.1893450414123418e-02	1.0636756802842613e-01
257                     	2.9614905274417833e-02	1.7649578495866035e-02	1.1965326778551796e-02	-1.4739115174768627e-04	-4.3295878674807771e-04	2.8556763500039143e-04	-3.5926321087423460e-04	2.8421258586571194e-03	-7.2375545073616928e-03	1.9826186723166869e-01	9.1893379108472645e-02	1.0636848812319603e-01
258                     	2.9616239397045448e-02	1.7650338103579452e-02	1.1965901293465996e-02	-1.4760406858770086e-04	-4.3309831592321476e-04	2.8549424733551385e-04	-3.5929628162936430e-04	2.8422184050567283e-03	-7.2380472653294867e-03	1.9826271202737086e-01	9.1893308748355954e-02	1.0636940327901492e-01
259                     	2.9617550523053791e-02	1.7651085360243551e-02	1.1966465162810240e-02	-1.4781592081305315e-04	-4.3323780450389216e-04	2.8542188369083910e-04	-3.5932984409736565e-04	2.8423100987166536e-03	-7.2385373502206890e-03	1.9826355062580886e-01	9.1893237962683741e-02	1.0637031266312512e-01
260                     	2.9618829443182441e-02	1.7651814863698101e-02	1.1967014579484340e-02	-1.4802569419357291e-04	-4.3337603483802728e-04	2.8535034064445440e-04	-3.5936318774124087e-04	2.8424001421068807e-03	-7.2390237771826800e-03	1.9826438208160851e-01	9.1893167263621581e-02	1.0637121481798693e-01
261                     	2.9620086317845930e-02	1.7652531434406767e-02	1.1967554883439166e-02	-1.4823131509418295e-04	-4.3351343199552335e-04	2.8528211690134043e-04	-3.5939777444843189e-04	2.8424882754838005e-03	-7.2395073508730364e-03	1.9826520644235018e-01	9.1893095870302061e-02	1.0637211057204814e-01
262                     	2.9621311651832485e-02	1.7653229705273932e-02	1.1968081946558550e-02	-1.4843163263702239e-04	-4.3364771624606447e-04	2.8521608360904203e-04	-3.5943189992755328e-04	2.8425738793576914e-03	-7.2399879200256145e-03	1.9826602502651894e-01	9.1893024593233855e-02	1.0637300043328508e-01
263                     	2.9622514760940279e-02	1.7653914611429355e-02	1.1968600149510920e-02	-1.4862511225874770e-04	-4.3377921032954119e-04	2.8515409807079348e-04	-3.5946665420016736e-04	2.8426572309592176e-03	-7.2404664143620344e-03	1.9826683877070231e-01	9.1892952970989109e-02	1.0637388579971319e-01
264                     	2.9623697028939508e-02	1.7654586805960208e-02	1.1969110222979296e-02	-1.4881070116855486e-04	-4.3390464762889218e-04	2.8509394646033728e-04	-3.5949929704461470e-04	2.8427382914904559e-03	-7.2409429858219269e-03	1.9826765346204436e-01	9.1892883745200243e-02	1.0637476971684411e-01
265                     	2.9624854069805792e-02	1.7655243385574917e-02	1.1969610684230875e-02	-1.4898583195542401e-04	-4.3402471705885341e-04	2.8503888510342940e-04	-3.5953180108114137e-04	2.8428163506720211e-03	-7.2414173063597214e-03	1.9826846125834360e-01	9.1892813322812086e-02	1.0637564793553152e-01
266                     	2.9625978373299604e-02	1.7655880211309646e-02	1.1970098161989958e-02	-1.4915262201733903e-04	-4.3414023942915089e-04	2.8498761741181189e-04	-3.5956392842048142e-04	2.8428910246598438e-03	-7.2418886179558047e-03	1.9826926261024874e-01	9.1892742687168558e-02	1.0637651992308017e-01
267                     	2.9627080345510634e-02	1.7656503891673725e-02	1.1970576453836911e-02	-1.4931581911063879e-04	-4.3425539259881363e-04	2.8493957348817487e-04	-3.5959748304349422e-04	2.8429637189184070e-03	-7.2423575267249515e-03	1.9827005828441871e-01	9.1892671615484395e-02	1.0637738666893432e-01
268                     	2.9628155244880695e-02	1.7657111710372705e-02	1.1971043534507989e-02	-1.4947611540817334e-04	-4.3436991689381634e-04	2.8489380148564303e-04	-3.5963185918972968e-04	2.8430340879323579e-03	-7.2428232449882725e-03	1.9827084965251487e-01	9.1892601581269162e-02	1.0637824807124570e-01
269                     	2.9629213740857380e-02	1.7657709905976569e-02	1.1971503834880813e-02	-1.4963394248644125e-04	-4.3448481366833731e-04	2.8485087118189606e-04	-3.5966784242511668e-04	2.8431030355478763e-03	-7.2432865192160077e-03	1.9827163743563822e-01	9.1892532198603105e-02	1.0637910523703512e-01
270                     	2.9630240708295279e-02	1.7658289204268162e-02	1.1971951504027118e-02	-1.4978475736943976e-04	-4.3459789168858603e-04	2.8481313431914627e-04	-3.5970551300386615e-04	2.8431688501205218e-03	-7.2437459597154870e-03	1.9827241793497014e-01	9.1892463007769570e-02	1.0637995492720055e-01
271                     	2.9631256990288641e-02	1.7658860935148294e-02	1.1972396055140350e-02	-1.4992755472652183e-04	-4.3470796466003501e-04	2.8478040993351324e-04	-3.5974418729677412e-04	2.8432324400039705e-03	-7.2442033874084225e-03	1.9827319792767048e-01	9.1892395576426811e-02	1.0638080235124367e-01
272                     	2.9632255237303493e-02	1.7659420604693808e-02	1.1972834632609683e-02	-1.5006030323771921e-04	-4.3481257830658239e-04	2.8475227506886318e-04	-3.5978242668772276e-04	2.8432929860420612e-03	-7.2446580725304046e-03	1.9827397664262197e-01	9.1892330248780588e-02	1.0638164639384140e-01
273                     	2.9633241197366097e-02	1.7659971836149462e-02	1.1973269361216636e-02	-1.5018454837341044e-04	-4.3491336875247163e-04	2.8472882037906117e-04	-3.5982109456576643e-04	2.8433512374664125e-03	-7.2451105930438050e-03	1.9827475172346154e-01	9.1892265268686976e-02	1.0638248645477456e-01
274                     	2.9634206198827149e-02	1.7660509464472573e-02	1.1973696734354574e-02	-1.5030079536229821e-04	-4.3500998252727686e-04	2.8470918716497868e-04	-3.5985958484612777e-04	2.8434063650590001e-03	-7.2455599802549462e-03	1.9827552111344068e-01	9.1892200576465397e-02	1.0638332053697529e-01
275                     	2.9635155093495090e-02	1.7661036715963287e-02	1.1974118377531805e-02	-1.5041151926092805e-04	-4.3510512604775587e-04	2.8469360678682785e-04	-3.5989936641729186e-04	2.8434591692157404e-03	-7.2460068154422972e-03	1.9827628318798668e-01	9.1892134778551043e-02	1.0638414840943564e-01
276                     	2.9636080470754545e-02	1.7661549314039026e-02	1.1974531156715521e-02	-1.5051666759354705e-04	-4.3519756643231730e-04	2.8468089883877028e-04	-3.5993923263554379e-04	2.8435090786617517e-03	-7.2464503645591951e-03	1.9827703810110253e-01	9.1892068685992076e-02	1.0638496941511047e-01
277                     	2.9636989302502682e-02	1.7662051834088695e-02	1.1974937468413988e-02	-1.5061889518008545e-04	-4.3528928532409427e-04	2.8467039014400878e-04	-3.5997983773405153e-04	2.8435571828373534e-03	-7.2468913605632530e-03	1.9827778648976840e-01	9.1892001884320937e-02	1.0638578460544745e-01
278                     	2.9637876492614110e-02	1.7662540949079576e-02	1.1975335543534535e-02	-1.5071605443518822e-04	-4.3537807677382644e-04	2.8466202233863819e-04	-3.6002004955623229e-04	2.8436027027725188e-03	-7.2473290600402820e-03	1.9827852979454305e-01	9.1891935837231251e-02	1.0638659395731181e-01
279                     	2.9638749233636272e-02	1.7663021540233508e-02	1.1975727693402766e-02	-1.5080940502173798e-04	-4.3546546056447632e-04	2.8465605554273837e-04	-3.6006075805360734e-04	2.8436469234153707e-03	-7.2477642165834667e-03	1.9827926887349065e-01	9.1891870220161861e-02	1.0638739865332879e-01
280                     	2.9639603063990938e-02	1.7663490428798275e-02	1.1976112635192663e-02	-1.5089660108301347e-04	-4.3554943956214225e-04	2.8465283847912878e-04	-3.6010113902063554e-04	2.8436888968028065e-03	-7.2481960262098157e-03	1.9828000449113517e-01	9.1891806219357761e-02	1.0638819827177741e-01
281                     	2.9640445119819437e-02	1.7663951624920668e-02	1.1976493494898769e-02	-1.5097756768424895e-04	-4.3563095382027179e-04	2.8465338613602279e-04	-3.6014216997814732e-04	2.8437290650109477e-03	-7.2486252558036576e-03	1.9828073635135046e-01	9.1891742919871580e-02	1.0638899343147890e-01
282                     	2.9641270149342338e-02	1.7664401810612160e-02	1.1976868338730177e-02	-1.5105132168953886e-04	-4.3570882659314629e-04	2.8465750490360743e-04	-3.6018316574837686e-04	2.8437667359409919e-03	-7.2490512389817782e-03	1.9828146410314026e-01	9.1891680812588361e-02	1.0638978329055192e-01
283                     	2.9642083182960674e-02	1.7664844979422330e-02	1.1977238203538347e-02	-1.5112306938208081e-04	-4.3578711936847293e-04	2.8466404998639215e-04	-3.6022558467743254e-04	2.8438033879419904e-03	-7.2494747467595358e-03	1.9828218684873852e-01	9.1891618677609727e-02	1.0639056817112881e-01
284                     	2.9642878776148407e-02	1.7665277754664692e-02	1.1977601021483713e-02	-1.5119083462787714e-04	-4.3586319145082555e-04	2.8467235682294850e-04	-3.6026777413688702e-04	2.8438383665904915e-03	-7.2498950404887210e-03	1.9828290427941328e-01	9.1891557099217910e-02	1.0639134718019536e-01
285                     	2.9643662466479294e-02	1.7665703712670830e-02	1.1977958753808464e-02	-1.5125510956417353e-04	-4.3593737436493723e-04	2.8468226480076364e-04	-3.6030981958285043e-04	2.8438724794311830e-03	-7.2503128899612662e-03	1.9828361596981345e-01	9.1891495094945458e-02	1.0639212087486798e-01
286                     	2.9644429720468241e-02	1.7666119436948072e-02	1.1978310283520166e-02	-1.5131288092341049e-04	-4.3600719696273825e-04	2.8469431603932773e-04	-3.6035075650103299e-04	2.8439045767139539e-03	-7.2507275368978562e-03	1.9828432217044967e-01	9.1891433548326976e-02	1.0639288862212268e-01
287                     	2.9645185193675455e-02	1.7666528393104054e-02	1.1978656800571402e-02	-1.5136709916674767e-04	-4.3607450956759206e-04	2.8470741040084437e-04	-3.6039095998421824e-04	2.8439357962663251e-03	-7.2511397092817126e-03	1.9828502297459438e-01	9.1891371778015471e-02	1.0639365119657891e-01
288                     	2.9645924220382921e-02	1.7666928239495124e-02	1.1978995980887801e-02	-1.5142043456208197e-04	-4.3613945101690719e-04	2.8471901645482525e-04	-3.6042923373586622e-04	2.8439661293036596e-03	-7.2515485481872239e-03	1.9828571907648843e-01	9.1891310990056999e-02	1.0639440808643144e-01
289                     	2.9646652411681202e-02	1.7667322228757835e-02	1.1979330182923369e-02	-1.5147223335951096e-04	-4.3620329218299121e-04	2.8473105882348019e-04	-3.6046717550323570e-04	2.8439960229172342e-03	-7.2519548083670501e-03	1.9828641041908587e-01	9.1891250401175878e-02	1.0639516001790998e-01
290                     	2.9647365965626744e-02	1.7667707554358165e-02	1.1979658411268579e-02	-1.5152037830451574e-04	-4.3626399105043567e-04	2.8474361274591998e-04	-3.6050380189817783e-04	2.8440245715447921e-03	-7.2523577562649526e-03	1.9828709729564226e-01	9.1891190891556174e-02	1.0639590640408607e-01
291                     	2.9648069091610024e-02	1.7668086885544648e-02	1.1979982206065377e-02	-1.5156486416876717e-04	-4.3632243312347280e-04	2.8475756895470557e-04	-3.6054000103908918e-04	2.8440523397396350e-03	-7.2527581597543233e-03	1.9828777943447909e-01	9.1891131557485212e-02	1.0639664787699388e-01
292                     	2.9648757742070663e-02	1.7668457179384166e-02	1.1980300562686497e-02	-1.5160412308090808e-04	-4.3637722480248056e-04	2.8477310172157251e-04	-3.6057516326202653e-04	2.8440783083488342e-03	-7.2531552197898693e-03	1.9828845683168106e-01	9.1891073196050652e-02	1.0639738363563039e-01
293                     	2.9649436644528508e-02	1.7668821765256696e-02	1.1980614879271812e-02	-1.5164210965576392e-04	-4.3643102209130706e-04	2.8478891243554320e-04	-3.6060996726342513e-04	2.8441034429924419e-03	-7.2535497358406607e-03	1.9828912921755260e-01	9.1891014872935634e-02	1.0639811434461695e-01
294                     	2.9650102483943883e-02	1.7669180207057929e-02	1.1980922276885957e-02	-1.5168903054421732e-04	-4.3649147346568322e-04	2.8480244292146596e-04	-3.6064695819357462e-04	2.8441289650859860e-03	-7.2539410052877727e-03	1.9828979684134906e-01	9.1890957415386762e-02	1.0639883942596230e-01
295                     	2.9650758493743906e-02	1.7669533773934758e-02	1.1981224719809148e-02	-1.5173749561805282e-04	-4.3655313776205334e-04	2.8481564214400057e-04	-3.6068438995302696e-04	2.8441545270628033e-03	-7.2543297932041485e-03	1.9829045927634648e-01	9.1890899844969093e-02	1.0639955943137738e-01
296                     	2.9651401342074842e-02	1.7669879266692119e-02	1.1981522075382721e-02	-1.5178218304410460e-04	-4.3661232611548961e-04	2.8483014307138500e-04	-3.6072123459343728e-04	2.8441785956547002e-03	-7.2547152637865969e-03	1.9829111653353571e-01	9.1890843002981268e-02	1.0640027353055445e-01
297                     	2.9652035171256044e-02	1.7670219403491581e-02	1.1981815767764463e-02	-1.5182204642300845e-04	-4.3666881352666701e-04	2.8484676710365859e-04	-3.6075779031516278e-04	2.8442018178635605e-03	-7.2550981737988761e-03	1.9829176870430040e-01	9.1890786178351336e-02	1.0640098252594908e-01
298                     	2.9652657099966666e-02	1.7670551727974819e-02	1.1982105371991847e-02	-1.5185484590808261e-04	-4.3672068953381799e-04	2.8486584362573544e-04	-3.6079326657977674e-04	2.8442231779914869e-03	-7.2554777620811575e-03	1.9829241615368179e-01	9.1890730314759750e-02	1.0640168583892205e-01
299                     	2.9653269922512882e-02	1.7670878651970680e-02	1.1982391270542202e-02	-1.5188300833487791e-04	-4.3676961757012058e-04	2.8488660923524264e-04	-3.6082811340268161e-04	2.8442436907142386e-03	-7.2558548963497452e-03	1.9829305880605680e-01	9.1890674506678649e-02	1.0640238429937815e-01
300                     	2.9653870480435406e-02	1.7671198071370308e-02	1.1982672409065098e-02	-1.5190737690257356e-04	-4.3681556404377486e-04	2.8490818714120125e-04	-3.6086187559248808e-04	2.8442628311526044e-03	-7.2562288201463571e-03	1.9829369686859477e-01	9.1890619614151028e-02	1.0640307725444374e-01
301                     	2.9654462402047208e-02	1.7671513246994237e-02	1.1982949155052968e-02	-1.5193235388450186e-04	-4.3686165963549947e-04	2.8492930575099766e-04	-3.6089548269324856e-04	2.8442820459706340e-03	-7.2566003869692329e-03	1.9829433024204240e-01	9.1890564734051980e-02	1.0640376550799042e-01
302                     	2.9655043501586573e-02	1.7671822348622801e-02	1.1983221152963774e-02	-1.5195755743387931e-04	-4.3690761185902850e-04	2.8495005442514924e-04	-3.6092883314208884e-04	2.8443005978295130e-03	-7.2569687560211441e-03	1.9829495902511760e-01	9.1890510756537647e-02	1.0640444826857993e-01
303                     	2.9655616380237122e-02	1.7672127588169752e-02	1.1983488792067370e-02	-1.5198453868646672e-04	-4.3695508291588308e-04	2.8497054422941637e-04	-3.6096281357264972e-04	2.8443193980511893e-03	-7.2573346824493356e-03	1.9829558286588272e-01	9.1890456750492025e-02	1.0640512611539070e-01
304                     	2.9656178402757850e-02	1.7672426354635302e-02	1.1983752048122551e-02	-1.5201046162348724e-04	-4.3700218057089182e-04	2.8499171894740455e-04	-3.6099694975914816e-04	2.8443371532563739e-03	-7.2576972435029509e-03	1.9829620180077145e-01	9.1890403656882766e-02	1.0640579814388867e-01
305                     	2.9656732821581423e-02	1.7672720969981744e-02	1.1984011851599681e-02	-1.5203617312973793e-04	-4.3705036243546215e-04	2.8501418930572425e-04	-3.6103227587059320e-04	2.8443545591910302e-03	-7.2580572398755526e-03	1.9829681558415591e-01	9.1890350552202404e-02	1.0640646503195351e-01
306                     	2.9657277814713591e-02	1.7673009472084666e-02	1.1984268342628925e-02	-1.5205910720344010e-04	-4.3709767811014958e-04	2.8503857090670948e-04	-3.6106812450842953e-04	2.8443705647278709e-03	-7.2584138653260383e-03	1.9829742442155057e-01	9.1890298345449248e-02	1.0640712607610132e-01
307                     	2.9657815249766913e-02	1.7673292465879762e-02	1.1984522783887152e-02	-1.5207288684067219e-04	-4.3713974332936796e-04	2.8506685648869583e-04	-3.6110329990903190e-04	2.8443848409963049e-03	-7.2587680755290636e-03	1.9829802840346197e-01	9.1890246126201919e-02	1.0640778227726004e-01
308                     	2.9658342523911824e-02	1.7673568919947594e-02	1.1984773603964227e-02	-1.5208221508347195e-04	-4.3717964241468048e-04	2.8509742733120856e-04	-3.6113853487294454e-04	2.8443976579916844e-03	-7.2591190897660770e-03	1.9829862768298556e-01	9.1890194751726703e-02	1.0640843293125887e-01
309                     	2.9658862541951162e-02	1.7673841843590561e-02	1.1985020698360601e-02	-1.5209160649349895e-04	-4.3721968197447248e-04	2.8512807548097352e-04	-3.6117387872772302e-04	2.8444105726149801e-03	-7.2594677982958057e-03	1.9829922207901110e-01	9.1890143241209740e-02	1.0640907883780135e-01
310                     	2.9659373689530810e-02	1.7674109358784395e-02	1.1985264330746417e-02	-1.5209900003540199e-04	-4.3725844917177773e-04	2.8515944913637577e-04	-3.6120894915407675e-04	2.8444225140189881e-03	-7.2598133497475967e-03	1.9829981205657743e-01	9.1890092678541105e-02	1.0640971937803631e-01
